Date,AAPL,AMZN,GOOG,META,MSFT,SPY
2017-11-08,41.04986572265625,56.64400100708008,51.56912612915039,178.161865234375,77.20709991455078,226.89996337890625
2017-11-09,40.96602249145508,56.45650100708008,51.14311218261719,177.90390014648438,76.7779769897461,226.07681274414062
2017-11-10,40.830440521240234,56.26750183105469,50.98491668701172,177.07044982910156,76.57710266113281,226.00680541992188
2017-11-13,40.66680908203125,56.458499908447266,50.86985778808594,177.37802124023438,76.63187408447266,226.21697998046875
2017-11-14,40.05202102661133,56.84199905395508,50.882259368896484,176.6835174560547,76.741455078125,225.69149780273438
2017-11-15,39.52373504638672,56.33449935913086,50.62983703613281,176.5644073486328,76.14500427246094,224.56190490722656
2017-11-16,39.99592208862305,56.864498138427734,51.204612731933594,178.191650390625,76.34687805175781,226.47088623046875
2017-11-17,39.77383804321289,56.49399948120117,50.539573669433594,177.6062469482422,75.61275482177734,225.8053436279297
2017-11-20,39.73411560058594,56.31549835205078,50.504364013671875,177.3482666015625,75.7320556640625,226.1905975341797
2017-11-21,40.472782135009766,56.9744987487793,51.30329895019531,180.4439697265625,76.82405090332031,227.67056274414062
2017-11-22,40.898223876953125,57.80799865722656,51.37620544433594,179.46168518066406,76.26429748535156,227.46920776367188
2017-11-24,40.90055465698242,59.29999923706055,51.606815338134766,181.35682678222656,76.40194702148438,227.9945526123047
2017-11-27,40.69485855102539,59.791500091552734,52.28126907348633,181.60484313964844,76.96170806884766,227.88076782226562
2017-11-28,40.4564208984375,59.68000030517578,51.944034576416016,180.99960327148438,77.88848114013672,230.19252014160156
2017-11-29,39.61723327636719,58.063499450683594,50.66702651977539,173.76638793945312,76.47534942626953,230.0524139404297
2017-11-30,40.17123031616211,58.837501525878906,50.65462875366211,175.80038452148438,77.2369613647461,232.06658935546875
2017-12-01,39.98423767089844,58.11750030517578,50.097206115722656,173.7366180419922,77.31954956054688,231.58493041992188
2017-12-04,39.692039489746094,56.6974983215332,49.52737808227539,170.13487243652344,74.4014892578125,231.30465698242188
2017-12-05,39.65464782714844,57.07849884033203,49.84824752807617,171.48428344726562,74.86949920654297,230.47279357910156
2017-12-06,39.507362365722656,57.61750030517578,50.504364013671875,174.6891326904297,75.96147155761719,230.5165557861328
